"Format","AiM CSV File"
"Session","Rust kart"
"Vehicle","Rotax Max"
"Racer","Maxim"
"Championship",""
"Comment","Rustavi practice"
"Date","Saturday, July 26, 2025"
"Time","11:15 AM"
"Sample Rate","20"
"Duration","462.996"
"Segment","Session"
"Beacon Markers","68.943","131.836","193.826","255.808","317.364","378.351","444.859","462.996"
"Segment Times","1:08.943","1:02.893","1:01.990","1:01.982","1:01.556","1:00.987","1:06.508","0:18.137"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","InlineAcc","LateralAcc","VerticalAcc","G Lat Smth","G Long Smth","G sum smth","G Lat imu f","G Long imu f"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","g","g","g","g","g"

"109.600","80.3315","14","-2.0464","0.0535","1.4888","-149.2334","-51.6661","417.3319","6.3000","0.2900","24.7457","41.56808559","44.94786226","0.0222","-1.3916","-1.2241","1.8836","0.0060","1.8372","-1.3496","0.1307"
"109.650","80.2166","14","-2.0866","0.1111","1.4818","-151.7285","-52.6540","417.3524","6.3000","0.2900","24.2467","41.56807625","44.94785699","-0.2291","-1.2686","-1.5166","1.9152","0.0089","1.8575","-1.3359","0.1320"
"109.700","79.7855","14","-2.0576","0.1540","1.5147","-154.1742","-51.8350","417.3967","6.3000","0.2980","24.4974","41.56806692","44.94785229","0.2356","-1.4033","-1.5210","1.9226","0.0161","1.8589","-1.2764","0.1266"
"109.750","80.3876","14","-2.0037","0.1455","1.5579","-157.2181","-50.3465","417.4684","6.3000","0.3000","25.4121","41.56805707","44.94784828","0.1807","-1.1484","-1.1445","1.8959","0.0290","1.8393","-1.2236","0.1266"
"109.800","81.6111","14","-1.9129","0.1161","1.5671","-159.9488","-47.9518","417.5221","6.3000","0.2940","27.0872","41.56804675","44.94784458","0.5698","-1.0625","-0.8999","1.8350","0.0449","1.7928","-1.1992","0.2297"
"109.850","81.6470","14","-1.8141","0.0850","1.5832","-162.1500","-45.3953","417.5591","6.3000","0.2745","28.6253","41.56803681","44.94784138","-0.0371","-0.8735","-0.5815","1.7455","0.0586","1.7190","-1.0947","0.2457"
"109.900","81.2365","14","-1.6982","0.0588","1.6153","-163.9024","-42.4438","417.6108","6.3000","0.2540","30.4619","41.56802701","44.94783843","0.1050","-0.8066","-1.0247","1.6397","0.0715","1.6250","-1.0625","0.2457"
"109.950","80.3213","14","-1.5525","0.0294","1.6508","-164.9508","-38.7760","417.6645","6.3000","0.2310","32.9677","41.56801750","44.94783541","0.4646","-1.2451","-1.2842","1.5240","0.0837","1.5192","-0.9954","0.2457"
"110.000","80.6250","14","-1.4028","0.0565","1.7454","-167.0492","-35.0272","417.7675","6.3000","0.2530","36.6340","41.56800742","44.94783321","0.3689","-1.1299","-0.9607","1.4041","0.0972","1.4100","-0.8066","0.2196"
"110.050","81.1713","14","-1.2749","0.0784","1.8398","-169.1700","-31.8029","417.8873","6.3000","0.2600","40.6215","41.56799724","44.94783151","0.2434","-0.8047","-0.7080","1.2847","0.1091","1.2987","-0.7590","0.1846"
"110.100","81.4350","14","-1.1468","0.0591","1.8512","-170.8744","-28.5698","417.9391","6.3000","0.2440","45.3653","41.56798706","44.94783000","0.1498","-0.7251","-0.9124","1.1662","0.1162","1.1863","-0.7251","0.1846"
"110.150","81.3831","14","-1.0211","0.0634","1.8790","-172.3190","-25.4105","417.9898","6.3000","0.2190","50.9731","41.56797697","44.94782879","0.1422","-0.5854","-0.9346","1.0507","0.1187","1.0754","-0.5884","0.1813"
"110.200","81.4632","14","-0.9204","0.1029","1.8850","-173.1694","-22.8755","418.0298","6.3000","0.1940","56.6775","41.56796680","44.94782761","0.2196","-0.5068","-1.0210","0.9427","0.1187","0.9723","-0.5068","0.1664"
"110.250","81.8705","14","-0.8446","0.1866","1.9280","-173.9624","-20.9470","418.1074","6.3000","0.1745","62.2050","41.56795655","44.94782653","0.1674","-0.4116","-0.9512","0.8486","0.1181","0.8881","-0.5005","0.1644"
"110.300","82.3322","14","-0.7449","0.2447","1.9547","-175.0006","-18.3997","418.1702","6.3000","0.1620","71.2162","41.56794623","44.94782576","0.1667","-0.3740","-0.8281","0.7738","0.1187","0.8235","-0.5005","0.1598"
"110.350","82.9836","14","-0.6445","0.1936","1.9569","-175.5960","-15.8367","418.2226","6.3000","0.1495","83.3963","41.56793575","44.94782495","0.1665","-0.4148","-0.7212","0.7203","0.1207","0.7740","-0.5005","0.1658"
"110.400","83.0559","14","-0.5734","0.1425","1.9522","-176.4259","-14.0361","418.2612","6.3000","0.1370","94.1766","41.56792529","44.94782448","0.1277","-0.4629","-0.6187","0.6852","0.1231","0.7391","-0.5005","0.1664"
"110.450","82.7742","14","-0.5284","0.1015","1.9805","-177.2736","-12.8983","418.3119","6.3000","0.1300","102.1372","41.56791502","44.94782417","0.0949","-0.5200","-0.8745","0.6670","0.1265","0.7167","-0.5217","0.1664"
"110.500","83.1770","14","-0.5895","0.1391","1.9724","-178.0022","-14.3589","418.3629","6.3000","0.1300","92.1938","41.56790455","44.94782393","0.2189","-0.6011","-1.0547","0.6598","0.1319","0.7039","-0.6011","0.2189"
"110.550","83.6164","14","-0.6618","0.1687","2.0045","-178.6200","-16.0724","418.4253","6.3000","0.1310","82.8000","41.56789406","44.94782383","0.2408","-0.6504","-0.9785","0.6643","0.1363","0.6984","-0.6528","0.2465"
"110.600","83.8482","14","-0.7028","0.1388","1.9929","-179.4832","-17.0088","418.4617","6.3000","0.1500","78.4587","41.56788358","44.94782410","0.2773","-0.7773","-0.9956","0.6802","0.1402","0.7001","-0.6821","0.2773"
"110.650","83.8915","14","-0.7436","0.1080","2.0115","17.6827","-17.9493","418.5143","6.3000","0.1555","74.3861","41.56787308","44.94782454","0.3286","-0.7896","-1.0928","0.7046","0.1449","0.7126","-0.7253","0.2953"
"110.700","84.3039","14","-0.7593","0.1132","2.0022","178.6639","-18.2878","418.5426","6.3000","0.1600","73.3679","41.56786249","44.94782524","0.2883","-0.6724","-1.1494","0.7325","0.1505","0.7347","-0.7329","0.3152"
"110.750","84.6188","14","-0.7632","0.1422","1.9907","177.6992","-18.3392","418.5872","6.3000","0.1500","73.4354","41.56785185","44.94782620","0.3157","-0.7568","-1.2168","0.7565","0.1539","0.7585","-0.7368","0.3300"
"110.800","84.7208","14","-0.7827","0.1532","2.0023","176.7253","-18.7544","418.6333","6.3000","0.1530","71.8964","41.56784129","44.94782754","0.3882","-0.8628","-1.2866","0.7722","0.1525","0.7731","-0.7368","0.3882"
"110.850","84.9508","14","-0.7714","0.1574","2.0178","175.7781","-18.4265","418.6934","6.3000","0.1600","73.3743","41.56783067","44.94782895","0.4165","-0.7686","-1.2100","0.7771","0.1494","0.7767","-0.7317","0.3936"
"110.900","84.9770","14","-0.7942","0.1354","2.0278","174.8540","-18.9088","418.7430","6.3000","0.1600","71.5252","41.56782014","44.94783065","0.4146","-0.7305","-1.1079","0.7728","0.1484","0.7717","-0.7275","0.3936"
"110.950","85.3520","14","-0.8225","0.1220","2.0033","173.9826","-19.5305","418.7642","6.3000","0.1500","69.5537","41.56780952","44.94783254","0.4985","-0.7305","-0.9771","0.7607","0.1506","0.7589","-0.7236","0.3936"
"111.000","85.6599","14","-0.8030","0.1490","2.0017","173.0714","-19.0200","418.7968","6.3000","0.1500","71.6780","41.56779888","44.94783461","0.4309","-0.6621","-0.8462","0.7405","0.1541","0.7391","-0.6621","0.3936"
"111.050","86.1051","14","-0.7602","0.1533","1.9789","172.2924","-17.9541","418.8299","6.3000","0.1445","76.3285","41.56778817","44.94783694","0.3647","-0.5532","-0.8545","0.7113","0.1556","0.7125","-0.5508","0.3662"
"111.100","86.1894","14","-0.7104","0.1572","1.9500","171.4406","-16.7252","418.8425","6.3000","0.1400","82.0167","41.56777754","44.94783952","0.3315","-0.3633","-0.7700","0.6755","0.1554","0.6805","-0.3633","0.3315"
"111.150","86.3258","14","-0.6544","0.1529","1.9295","170.5482","-15.3588","418.8684","6.3000","0.1400","89.4548","41.56776693","44.94784235","0.2197","-0.1310","-0.8838","0.6320","0.1567","0.6452","-0.3137","0.2625"
"111.200","86.7547","14","-0.5870","0.1854","1.9110","169.5736","-13.7327","418.9025","6.3000","0.1400","100.5444","41.56775628","44.94784530","0.2700","0.0222","-0.9329","0.5816","0.1598","0.6057","-0.3137","0.2549"
"111.250","87.1520","14","-0.5247","0.1873","1.9055","168.8495","-12.2307","418.9487","6.3000","0.1400","113.4084","41.56774553","44.94784853","0.1072","-0.1334","-0.7607","0.5290","0.1624","0.5632","-0.3137","0.2549"
"111.300","87.4736","14","-0.4643","0.1647","1.9019","168.4126","-10.7816","418.9722","6.3000","0.1400","129.1263","41.56773477","44.94785169","-0.0447","-0.2854","-0.7397","0.4794","0.1635","0.5221","-0.3137","0.2549"
"111.350","87.5924","14","-0.4101","0.1763","1.8945","168.2779","-9.4915","419.0136","6.2000","0.1400","146.8768","41.56772400","44.94785470","0.0869","-0.4197","-0.8936","0.4357","0.1640","0.4869","-0.4158","0.2625"
"111.400","87.8407","14","-0.3695","0.1680","1.8390","167.9854","-8.5230","419.0158","6.2000","0.1400","164.0300","41.56771327","44.94785802","0.3855","-0.5928","-0.9756","0.4018","0.1649","0.4597","-0.4529","0.3081"
"111.450","88.4141","14","-0.3266","0.1814","1.8034","167.5791","-7.5073","419.0269","6.2000","0.1400","187.4383","41.56770235","44.94786142","0.4851","-0.6924","-1.0293","0.3808","0.1668","0.4405","-0.4529","0.3855"
"111.500","88.7600","13","-0.3087","0.1824","1.7684","167.0765","-7.0703","419.0337","6.2000","0.1400","199.8018","41.56769147","44.94786502","0.4412","-0.7446","-1.1079","0.3700","0.1683","0.4270","-0.4529","0.3855"
"111.550","88.8389","13","-0.3079","0.1773","1.7275","166.5233","-7.0248","419.0273","6.2000","0.1400","201.2739","41.56768069","44.94786874","0.3428","-0.5352","-1.2188","0.3670","0.1680","0.4186","-0.4580","0.3855"
"111.600","89.1658","13","-0.3451","0.1557","1.6781","166.1597","-7.8461","419.0322","6.2000","0.1400","180.8703","41.56766989","44.94787256","0.4175","-0.1888","-1.1299","0.3694","0.1672","0.4161","-0.5928","0.3855"
"111.650","89.4018","13","-0.3855","0.1604","1.6825","165.6899","-8.7393","419.0678","6.2000","0.1400","162.8131","41.56765901","44.94787639","0.4426","0.1866","-0.6519","0.3777","0.1664","0.4198","-0.6074","0.3674"
"111.700","90.0469","13","-0.4213","0.1738","1.6442","165.3002","-9.5199","419.0765","6.2000","0.1400","150.5408","41.56764797","44.94788042","0.1552","-0.0166","-0.5891","0.3920","0.1662","0.4292","-0.6074","0.3674"
"111.750","90.1684","13","-0.4310","0.1722","1.5850","164.9373","-9.7068","419.0665","6.2000","0.1400","147.8425","41.56763717","44.94788456","0.2281","-0.5166","-0.7891","0.4104","0.1638","0.4423","-0.4353","0.3260"
"111.800","90.2582","13","-0.4284","0.1649","1.5366","164.4522","-9.6166","419.0507","6.2000","0.1400","149.3775","41.56762631","44.94788888","0.2622","-0.8237","-0.9897","0.4297","0.1601","0.4587","-0.3694","0.2925"
"111.850","90.5632","13","-0.4257","0.1642","1.4963","163.8873","-9.5239","419.0491","6.2000","0.1400","151.3418","41.56761541","44.94789340","0.5625","-0.8540","-1.1396","0.4485","0.1556","0.4803","-0.3694","0.2925"
"111.900","90.8889","13","-0.4530","0.1738","1.4670","163.3673","-10.1020","419.0453","6.2000","0.1400","143.1943","41.56760452","44.94789800","0.5205","-0.7109","-0.8643","0.4694","0.1497","0.5081","-0.4182","0.3257"
"111.950","91.3497","13","-0.4726","0.1756","1.4046","162.8431","-10.5053","419.0300","6.2000","0.1400","138.3946","41.56759364","44.94790276","0.2590","-0.2883","-0.8105","0.4971","0.1439","0.5413","-0.5820","0.3873"
"112.000","91.6667","13","-0.4888","0.1607","1.3411","162.3844","-10.8272","418.9818","6.2000","0.1400","134.7462","41.56758263","44.94790767","0.2925","-0.1580","-0.9329","0.5342","0.1367","0.5781","-0.6567","0.3960"
"112.050","91.8332","13","-0.5158","0.1426","1.2773","161.7604","-11.3913","418.9581","6.2000","0.1400","128.3063","41.56757180","44.94791280","0.4331","-0.2485","-1.0312","0.5815","0.1279","0.6189","-0.6567","0.3923"
"112.100","92.0261","13","-0.5656","0.1385","1.2394","161.0341","-12.4565","418.9492","6.2000","0.1400","117.5803","41.56756100","44.94791817","0.5581","-0.5337","-1.0132","0.6347","0.1170","0.6641","-0.6567","0.3257"
"112.150","92.4097","13","-0.6673","0.1325","1.2211","160.3434","-14.6592","418.9438","6.2000","0.1400","100.3289","41.56755019","44.94792368","0.4429","-0.8115","-0.9824","0.6906","0.1025","0.7123","-0.6858","0.2925"
"112.200","92.5984","13","-0.7634","0.1602","1.1605","159.6262","-16.7254","418.9125","6.2000","0.1400","88.1146","41.56753950","44.94792940","0.3120","-0.7280","-0.8203","0.7484","0.0823","0.7599","-0.7295","0.3257"
"112.250","92.6266","13","-0.8422","0.1388","1.0826","158.8820","-18.3986","418.8595","6.2000","0.1400","80.1255","41.56752878","44.94793545","0.0881","-0.7036","-0.7544","0.8064","0.0555","0.8050","-0.7998","0.3727"
"112.300","92.7021","13","-0.9024","0.1087","1.0090","158.0061","-19.6640","418.8116","6.2000","0.1400","75.0305","41.56751818","44.94794170","0.1466","-0.9097","-1.0903","0.8599","0.0237","0.8457","-0.8076","0.2815"
"112.350","93.0267","13","-0.9492","0.0746","0.9608","156.9292","-20.6446","418.7866","6.2000","0.1505","71.7168","41.56750765","44.94794828","0.2360","-1.1406","-1.1924","0.9028","-0.0120","0.8784","-0.8669","0.1991"
"112.400","93.4903","13","-0.9881","0.0477","0.9276","155.4753","-21.4661","418.7722","6.2000","0.1630","69.3160","41.56749719","44.94795560","0.4673","-1.0957","-0.9624","0.9290","-0.0519","0.8999","-0.8818","0.1647"
"112.450","93.5204","13","-1.0076","0.0501","0.8622","154.1152","-21.8719","418.7334","6.2000","0.1810","68.0517","41.56748701","44.94796306","0.3044","-0.8340","-0.5640","0.9334","-0.0971","0.9094","-0.8818","0.1713"
"112.500","93.5612","13","-1.0058","0.0338","0.7720","153.1485","-21.8139","418.6469","6.2000","0.1980","68.2625","41.56747677","44.94797063","0.1056","-0.8521","-0.6335","0.9224","-0.1464","0.9112","-0.9097","0.2032"
"112.550","93.3241","13","-0.9729","0.0010","0.6885","152.3539","-21.0906","418.5793","6.3000","0.1895","70.4247","41.56746674","44.94797825","0.0714","-0.9272","-0.9175","0.9001","-0.1990","0.9110","-0.8640","0.2247"
"112.600","92.8186","13","-0.9076","-0.0444","0.6771","151.6740","-19.6785","418.5807","6.3000","0.1770","75.0693","41.56745683","44.94798602","0.1779","-0.7720","-1.1484","0.8709","-0.2534","0.9116","-0.8506","0.1929"
"112.650","92.4523","13","-0.8275","-0.1347","0.6564","150.7285","-17.9615","418.5645","6.3000","0.1700","81.9211","41.56744705","44.94799396","0.2463","-0.7744","-1.2520","0.8385","-0.3074","0.9143","-0.7993","0.1451"
"112.700","92.4224","13","-0.7518","-0.2502","0.5978","149.5643","-16.3650","418.5210","6.3000","0.1700","89.8839","41.56743742","44.94800229","0.3884","-0.9116","-1.1582","0.8056","-0.3580","0.9186","-0.8506","0.0837"
"112.750","92.2577","13","-0.7062","-0.3757","0.5162","148.6729","-15.4480","418.4399","6.3000","0.1700","95.0499","41.56742778","44.94801086","0.0737","-0.6274","-0.5269","0.7712","-0.4073","0.9230","-0.8289","0.0048"
"112.800","91.8229","13","-0.6944","-0.4928","0.4569","147.9992","-15.3075","418.3923","6.3000","0.1700","95.4697","41.56741830","44.94801929","-0.4661","-0.5049","-0.4692","0.7331","-0.4543","0.9307","-0.7700","-0.4661"
"112.850","90.3699","13","-0.7060","-0.5758","0.3972","147.4160","-15.7158","418.3379","6.3000","0.1700","91.5182","41.56740918","44.94802752","-0.5981","-0.8018","-0.6753","0.6936","-0.5001","0.9448","-0.7361","-0.4939"
"112.900","88.8084","13","-0.7235","-0.6603","0.3724","146.7580","-16.2925","418.3099","6.3000","0.1700","86.7535","41.56740031","44.94803575","-0.7666","-0.9858","-0.8169","0.6592","-0.5432","0.9647","-0.6416","-0.5464"
"112.950","87.2307","13","-0.7064","-0.7696","0.3563","145.9557","-16.1178","418.2919","6.3000","0.1700","86.1359","41.56739183","44.94804412","-0.6030","-0.8413","-0.7388","0.6334","-0.5841","0.9875","-0.5522","-0.6077"
"113.000","85.6108","13","-0.6219","-0.8523","0.3165","144.9254","-14.4087","418.2405","6.3000","0.1700","94.5633","41.56738370","44.94805271","-0.4692","-0.5449","-0.6497","0.6162","-0.6239","1.0125","-0.5933","-0.6250"
"113.050","84.1805","13","-0.5362","-0.9410","0.2662","144.0800","-12.6480","418.2032","6.3000","0.1700","105.9281","41.56737564","44.94806121","-0.6294","-0.4751","-0.7930","0.6059","-0.6616","1.0373","-0.6416","-0.6250"
"113.100","82.8538","13","-0.4987","-1.0000","0.2017","143.4437","-11.9979","418.1399","6.3000","0.1700","109.9077","41.56736768","44.94806952","-0.8018","-0.4287","-0.8596","0.5998","-0.6971","1.0611","-0.6416","-0.6226"
"113.150","81.0886","13","-0.5164","-1.0103","0.1278","142.7881","-12.6941","418.0561","6.3000","0.1800","101.6669","41.56736004","44.94807778","-0.6704","-0.4622","-1.0029","0.5998","-0.7310","1.0828","-0.6416","-0.6172"
"113.200","79.4382","13","-0.5579","-0.9276","0.0590","142.4607","-14.0186","418.0054","6.3000","0.1770","90.1870","41.56735258","44.94808590","-0.6187","-0.7148","-0.8611","0.6113","-0.7618","1.1038","-0.7148","-0.6157"
"113.250","77.6013","13","-0.6050","-0.8812","0.0492","141.9462","-15.5152","417.9929","6.3000","0.1700","79.6033","41.56734536","44.94809385","-0.6235","-0.7935","-0.7681","0.6460","-0.7870","1.1260","-0.7979","-0.6157"
"113.300","75.9933","13","-0.6511","-0.8518","0.0084","141.2433","-17.0335","417.9605","6.3000","0.1700","71.0055","41.56733836","44.94810180","-0.5923","-0.9780","-0.7854","0.6992","-0.8045","1.1473","-0.9204","-0.5923"
"113.350","74.3027","13","-0.7160","-0.8591","-0.0314","140.2639","-19.1009","417.9240","6.3000","0.1700","61.9114","41.56733180","44.94810994","-0.5371","-1.2842","-0.9443","0.7594","-0.8137","1.1639","-0.9688","-0.5591"
"113.400","72.9128","13","-0.7890","-0.8384","-0.0506","138.8778","-21.4858","417.9084","6.3000","0.1730","54.0098","41.56732552","44.94811826","-0.5063","-1.4102","-0.9558","0.8166","-0.8144","1.1779","-0.9780","-0.5347"
"113.450","71.7055","13","-0.8968","-0.8100","-0.0884","137.2219","-24.9229","417.8795","6.3000","0.1800","45.7902","41.56731959","44.94812674","-0.5708","-1.0859","-0.8896","0.8672","-0.8057","1.1941","-0.9788","-0.5144"
"113.500","70.5487","13","-1.0141","-0.7901","-0.1506","135.8472","-28.7464","417.8209","6.3000","0.1800","39.0594","41.56731379","44.94813522","-0.4700","-0.9204","-0.8374","0.9141","-0.7862","1.2161","-0.9917","-0.4700"
"113.550","69.2926","13","-1.0497","-0.7640","-0.2374","134.4743","-30.3457","417.7583","6.3000","0.1800","36.3421","41.56730824","44.94814379","-0.4319","-0.9932","-0.8960","0.9589","-0.7582","1.2405","-1.0049","-0.4296"
"113.600","67.6899","13","-1.0257","-0.7447","-0.3005","133.0437","-30.2393","417.7034","6.3000","0.1830","35.6265","41.56730307","44.94815233","-0.3604","-0.9375","-0.9878","1.0010","-0.7234","1.2635","-1.0049","-0.4038"
"113.650","66.0181","13","-1.0148","-0.7642","-0.3507","131.6314","-30.5152","417.6704","6.3000","0.1845","34.4324","41.56729820","44.94816070","-0.3411","-0.9619","-0.8091","1.0376","-0.6839","1.2826","-1.0049","-0.3763"
"113.700","64.7529","13","-1.0214","-0.7929","-0.3674","130.2401","-31.3541","417.6552","6.3000","0.1800","32.8689","41.56729345","44.94816914","-0.4158","-1.0479","-0.3790","1.0671","-0.6422","1.2971","-1.0479","-0.3376"
"113.750","63.2888","13","-1.0598","-0.7946","-0.3641","128.4827","-33.2480","417.6401","6.3000","0.1805","30.2957","41.56728916","44.94817763","-0.3027","-1.2080","-0.2791","1.0907","-0.6022","1.3060","-1.1108","-0.2986"
"113.800","61.8887","13","-1.0999","-0.7662","-0.3804","126.5577","-35.2867","417.6339","6.3000","0.1900","27.9139","41.56728526","44.94818621","-0.1589","-1.1240","-0.5465","1.1154","-0.5640","1.3138","-1.1758","-0.1589"
"113.850","60.6116","13","-1.1357","-0.6981","-0.4494","124.7528","-37.2421","417.5983","6.3000","0.1900","25.9025","41.56728149","44.94819475","0.1332","-1.2695","-0.8081","1.1510","-0.5257","1.3285","-1.2651","-0.0818"
"113.900","59.5302","13","-1.1819","-0.6117","-0.5131","123.3295","-39.5593","417.5475","6.3000","0.1820","23.9502","41.56727793","44.94820323","0.4419","-1.6846","-0.9258","1.1976","-0.4858","1.3523","-1.3770","-0.0648"
"113.950","58.5719","13","-1.2219","-0.5045","-0.5713","121.0453","-41.6510","417.5065","6.3000","0.1905","22.3812","41.56727475","44.94821199","0.3315","-1.5830","-0.8857","1.2519","-0.4456","1.3807","-1.4810","0.0396"
"114.000","57.8841","13","-1.2534","-0.3718","-0.5956","118.0588","-43.3749","417.4928","6.3000","0.2060","21.2393","41.56727219","44.94822102","0.0280","-1.3105","-0.7498","1.3095","-0.4064","1.4120","-1.5693","0.1541"
"114.050","57.3548","13","-1.3284","-0.2803","-0.6353","115.5535","-46.5050","417.4608","6.3000","0.2145","19.6287","41.56726982","44.94823013","-0.1230","-1.4814","-0.7036","1.3693","-0.3697","1.4432","-1.6089","0.2168"
