"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax2"
"Racer","None"
"Championship",""
"Comment",""
"Date","Sunday, November 9, 2025"
"Time","10:16 AM"
"Sample Rate","20"
"Duration","710.989"
"Segment","Session"
"Beacon Markers","71.831","134.141","195.639","257.131","317.323","377.443","436.893","496.312","555.946","615.233","686.116","710.989"
"Segment Times","1:11.831","1:02.310","1:01.498","1:01.492","1:00.192","1:00.120","0:59.450","0:59.419","0:59.634","0:59.287","1:10.883","0:24.873"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","MagnetomX","MagnetomY","MagnetomZ","Internal Battery","RPM","Calculated Gear","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","mG","mG","mG","V","rpm","#","m"

"266.850","57.0405","15","-1.6082","0.2217","-0.4905","-76.0857","-56.8124","411.2792","3.7000","0.2550","15.9794","41.56672068","44.95093336","-0.4767","-0.9338","-1.5430","-63.8547","4.1941","-39.8406","-408.8750","128.2188","213.9937","3.9935","7356.2500","4.1749","5260.7524"
"266.900","57.4911","15","-1.6126","0.2374","-0.3007","-78.8010","-56.6377","411.3424","3.7000","0.2500","16.1553","41.56672129","44.95092354","-0.4526","-1.0254","-1.4590","57.2438","9.7109","-23.3148","-393.5000","146.6187","221.1500","3.9930","7493.6499","4.1492","5261.5469"
"266.950","58.6000","15","-1.5673","0.2709","-0.0049","-81.4099","-54.6974","411.4414","3.7000","0.2500","17.0511","41.56672173","44.95091335","-0.3344","-1.2280","-1.2886","70.6469","6.6295","-21.7094","-383.3125","136.0625","219.8938","3.9925","7620.8999","4.1236","5262.3516"
"267.000","59.0101","15","-1.4369","0.2452","0.2020","-83.6412","-49.7891","411.5215","3.7000","0.2375","18.8631","41.56672194","44.95090333","-0.1203","-1.2783","-0.9443","16.7383","1.0111","-27.9125","-376.1125","116.6969","216.3000","3.9920","7639.7500","4.0979","5263.1675"
"267.050","58.8806","15","-1.3485","0.2038","0.3637","-85.8343","-46.4182","411.5809","3.7000","0.2200","20.1885","41.56672188","44.95089343","-0.2067","-1.3286","-1.0698","-23.9836","-1.9845","-31.0609","-368.7875","109.4938","220.1125","3.9915","7611.0498","4.0723","5263.9863"
"267.100","59.1910","15","-1.3927","0.2044","0.4842","-88.2513","-47.6837","411.6353","3.7000","0.2100","19.7563","41.56672142","44.95088334","-0.1194","-1.2930","-0.9209","-47.1953","-1.7946","-32.0867","-362.1000","108.4969","226.0250","3.9910","7579.6499","4.0467","5264.8057"
"267.150","59.9289","15","-1.3910","0.2484","0.5602","-90.5613","-47.3700","411.6924","3.7000","0.2000","20.1351","41.56672069","44.95087309","-0.2939","-1.2500","-1.1113","-62.4156","0.0182","-36.0828","-351.0750","115.2344","228.7125","3.9916","7589.4502","4.0210","5265.6318"
"267.200","60.2596","15","-1.3378","0.2662","0.6955","-92.7588","-45.2511","411.7513","3.7000","0.1925","21.1942","41.56671965","44.95086300","-0.3154","-1.2217","-1.2207","-63.7422","3.9575","-41.2016","-336.0250","126.3031","229.9812","3.9922","7731.1748","4.0069","5266.4658"
"267.250","60.3272","15","-1.3098","0.2342","0.8023","-95.4899","-43.9871","411.8102","3.7000","0.1950","21.8277","41.56671813","44.95085292","-0.3190","-1.2603","-1.3525","-50.5219","4.7359","-42.0094","-317.3625","136.0375","234.9062","3.9928","7809.8999","4.0454","5267.3037"
"267.300","60.7590","15","-1.3501","0.1802","0.9531","-97.8216","-45.0634","411.8830","3.7000","0.1900","21.4589","41.56671631","44.95084270","-0.2432","-1.2100","-1.4131","-5.4684","5.6445","-35.6422","-296.1000","145.1000","242.2500","3.9934","7898.5000","4.0838","5268.1436"
"267.350","61.1818","15","-1.3775","0.1526","1.1269","-100.0947","-45.7730","411.9716","3.7000","0.1900","21.2732","41.56671437","44.95083266","-0.1816","-1.2271","-1.3706","41.1219","2.9325","-27.3922","-289.8625","145.2125","242.2688","3.9940","7954.4751","4.1223","5268.9902"
"267.400","61.4688","15","-1.3749","0.1623","1.2482","-102.0231","-45.5158","412.0320","3.7000","0.1900","21.4938","41.56671215","44.95082258","-0.3921","-1.2471","-1.3584","37.8297","0.6811","-26.7000","-292.4375","140.3438","237.8375","3.9946","8046.6250","4.1608","5269.8413"
"267.450","61.9195","14","-1.3707","0.1834","1.3034","-104.1514","-45.1910","412.0824","3.7000","0.1950","21.8070","41.56670958","44.95081253","-0.4840","-1.4829","-1.3228","6.9738","4.0254","-34.7656","-284.3250","132.9500","236.0125","3.9952","8142.8252","4.1992","5270.6982"
"267.500","62.0121","14","-1.3954","0.1991","1.3461","-106.3148","-45.7896","412.1208","3.7000","0.2000","21.5541","41.56670674","44.95080274","-0.3167","-1.4932","-1.3428","-43.7836","3.8534","-38.5922","-268.7750","124.4531","235.9937","3.9958","8149.0000","4.2377","5271.5586"
"267.550","61.9469","14","-1.4091","0.2027","1.3839","-108.8308","-46.0076","412.1492","3.7000","0.2100","21.4294","41.56670357","44.95079308","-0.3586","-1.3945","-1.3003","-41.0586","-2.3086","-30.4445","-256.6688","128.7281","236.7937","3.9964","8016.7002","4.2762","5272.4199"
"267.600","62.2873","14","-1.4000","0.2605","1.4113","-111.2347","-45.4682","412.1885","3.7000","0.2200","21.8028","41.56669998","44.95078347","-0.3328","-1.3535","-1.2158","17.3533","4.2992","-17.4188","-246.7937","140.7812","237.7375","3.9970","8150.1748","4.3146","5273.2822"
"267.650","62.9441","14","-1.4001","0.3219","1.4439","-113.5617","-45.1570","412.2237","3.7000","0.2200","22.1845","41.56669605","44.95077393","0.0140","-1.2319","-0.9207","-32.1402","3.3796","-20.5258","-236.8750","145.4875","239.2688","3.9976","8177.6001","4.3531","5274.1519"
"267.700","63.6373","14","-1.4395","0.3700","1.5074","-115.7622","-46.0298","412.2867","3.7000","0.2050","22.0036","41.56669191","44.95076446","0.0906","-0.9106","-0.8154","-123.9344","-4.5115","-33.1625","-225.9312","145.1438","241.2188","3.9982","8149.0000","4.3915","5275.0308"
"267.750","64.7196","14","-1.4925","0.4135","1.3918","-118.3262","-47.2675","412.2754","3.7000","0.2100","21.7918","41.56668716","44.95075512","-0.2202","-0.8621","-0.9282","-80.5906","-6.7385","-35.6641","-219.3188","156.8375","244.3313","3.9988","8095.0000","4.4300","5275.9209"
"267.800","65.4277","14","-1.4397","0.4278","1.2586","-120.4161","-45.1119","412.2548","3.7000","0.1900","23.0829","41.56668224","44.95074588","-0.2455","-1.0537","-1.0869","13.8727","3.8973","-31.4922","-213.3562","186.1812","250.1375","3.9994","8369.2246","4.4685","5276.8228"
"267.850","66.2222","13","-1.3938","0.4513","1.2085","-122.2755","-43.1861","412.2620","3.7000","0.1900","24.4050","41.56667722","44.95073665","-0.1350","-1.1763","-1.1699","14.9539","5.3059","-33.7297","-206.8125","197.3000","254.9000","4.0000","8477.8496","4.5069","5277.7368"
"267.900","66.5933","14","-1.3611","0.4369","1.2782","-124.2597","-41.6888","412.3278","3.7000","0.1825","25.4233","41.56667200","44.95072773","-0.2747","-1.3418","-1.2432","0.7824","1.9270","-35.1094","-197.1812","190.0562","259.6625","4.0006","8531.1504","4.5454","5278.6592"
"267.950","67.0293","15","-1.3445","0.3941","1.2651","-126.7208","-40.7228","412.3491","3.7000","0.1900","26.1967","41.56666647","44.95071911","-0.2411","-1.2681","-1.2700","9.5076","1.9475","-30.1016","-189.9125","184.1875","258.5125","4.0012","8642.7754","4.5838","5279.5869"
"268.000","67.9108","14","-1.3622","0.3305","1.2065","-128.9565","-40.8643","412.3783","3.7000","0.1700","26.4493","41.56666053","44.95071060","-0.2224","-1.1982","-1.2666","23.2047","0.1443","-26.9336","-182.7500","182.3938","250.5375","4.0018","8781.0498","4.6223","5280.5234"
"268.050","68.5274","14","-1.3785","0.2687","1.2432","-130.9996","-41.0308","412.4379","3.7000","0.1650","26.5812","41.56665445","44.95070229","-0.2709","-1.4331","-1.0217","53.6562","-1.1043","-22.6125","-181.2000","176.0250","244.7250","4.0024","8895.3252","4.6608","5281.4707"
"268.100","68.7786","15","-1.3595","0.2443","1.2942","-132.6477","-40.2099","412.4965","3.7000","0.1600","27.2233","41.56664830","44.95069418","-0.2125","-1.5117","-1.0059","52.0625","-0.2670","-17.5109","-184.6750","161.4062","240.4438","4.0030","8926.5498","4.6992","5282.4238"
"268.150","68.8916","14","-1.3105","0.2601","1.3195","-134.1920","-38.5340","412.5451","3.7000","0.1500","28.4539","41.56664205","44.95068632","-0.0873","-1.3735","-0.8840","-13.1195","-3.4194","-14.6773","-185.2437","153.8125","240.4375","4.0026","8837.9502","4.7377","5283.3804"
"268.200","69.7964","14","-1.2502","0.2944","1.3094","-136.4122","-36.5323","412.5946","3.7000","0.1625","30.4072","41.56663527","44.95067872","-0.1960","-1.0371","-0.8086","-52.3078","-3.9371","-13.3988","-181.7000","152.5063","244.2937","4.0022","8802.7002","4.7762","5284.3428"
"268.250","70.3048","14","-1.1799","0.3370","1.3279","-138.5022","-34.2307","412.6381","3.7000","0.1700","32.6881","41.56662825","44.95067137","-0.2468","-0.9265","-1.0288","-50.4375","1.9301","-13.7723","-175.5188","158.6125","246.8375","4.0018","8870.5752","4.8146","5285.3164"
"268.300","70.4068","14","-1.0797","0.3790","1.3412","-140.1410","-31.0677","412.6806","3.7000","0.1625","36.0683","41.56662114","44.95066422","-0.1653","-0.7734","-1.0361","-63.9516","0.4175","-15.5699","-165.1938","172.8500","248.3500","4.0014","8861.5000","4.8531","5286.2939"
"268.350","71.3236","14","-0.9723","0.3912","1.3641","-141.4985","-27.7171","412.7296","3.7000","0.1500","40.9548","41.56661386","44.95065710","-0.0802","-0.5231","-1.1392","-57.9422","-5.1393","-17.2555","-160.5125","183.2625","250.0500","4.0010","8870.7500","4.8915","5287.2769"
"268.400","72.1966","14","-0.9343","0.3881","1.3669","-142.6081","-26.3838","412.7846","3.7000","0.1375","43.5511","41.56660647","44.95064997","-0.2123","-0.5044","-1.1602","-21.8969","-4.2514","-16.2828","-161.8313","195.8750","254.7750","4.0006","8976.1748","4.9300","5288.2720"
"268.450","72.9898","14","-0.9164","0.4071","1.3673","-143.6176","-25.6382","412.8283","3.7000","0.1250","45.3102","41.56659887","44.95064308","-0.1199","-0.6375","-1.1597","-5.7832","0.5631","-16.0621","-162.3562","204.7250","256.4125","4.0002","9122.4004","4.9685","5289.2803"
"268.500","73.9584","14","-0.8815","0.4358","1.3619","-144.7815","-24.4249","412.8690","3.7000","0.1200","48.1919","41.56659103","44.95063614","-0.2240","-0.5059","-1.1172","-8.2959","-1.2795","-15.8957","-158.7125","211.7500","252.2312","3.9998","9151.0000","5.0000","5290.2998"
"268.550","74.6472","14","-0.8186","0.4397","1.3488","-145.9224","-22.4475","412.9109","3.7000","0.1100","52.9256","41.56658305","44.95062949","-0.4255","-0.6201","-1.1143","8.9068","2.2292","-14.5035","-155.9125","213.5063","249.6812","3.9994","9251.4248","5.0000","5291.3311"
"268.600","75.0909","14","-0.7213","0.4150","1.3465","-147.0693","-19.5786","412.9536","3.7000","0.1075","61.0417","41.56657501","44.95062299","-0.3611","-0.6494","-1.3086","27.0891","5.7943","-3.7050","-154.6438","207.5125","251.5688","3.9990","9319.7754","5.0000","5292.3701"
"268.650","75.7568","14","-0.6504","0.3877","1.3708","-148.0886","-17.4885","413.0107","3.7000","0.1000","68.9429","41.56656673","44.95061666","-0.2783","-0.5415","-1.3481","19.2906","2.3405","2.7044","-153.6625","201.4438","253.7125","3.9986","9346.5000","5.0000","5293.4170"
"268.700","76.3464","14","-0.5910","0.4044","1.4257","-149.1138","-15.7493","413.0797","3.7000","0.1000","77.1519","41.56655836","44.95061040","-0.1361","-0.2318","-1.0986","6.9773","0.2349","5.5051","-151.3000","194.7500","255.5875","3.9982","9422.3750","5.0000","5294.4736"
"268.750","76.8263","14","-0.5000","0.3892","1.5315","-150.0647","-13.1984","413.1553","3.7000","0.1000","92.6419","41.56654981","44.95060426","-0.0364","-0.1467","-1.0007","11.4309","-2.6927","5.8816","-151.0063","191.9750","256.1375","3.9978","9504.1748","5.0000","5295.5371"
"268.800","78.0473","14","-0.3652","0.3711","1.5220","-150.3062","-9.5593","413.2101","3.7000","0.1000","129.9429","41.56654134","44.95059778","-0.1630","-0.0565","-1.0039","15.9141","-4.7934","6.5756","-155.1562","195.1687","255.0250","3.9974","9574.5498","5.0000","5296.6113"
"268.850","78.6787","15","-0.2344","0.3987","1.5233","-150.3072","-6.0859","413.2542","3.7000","0.1000","205.7552","41.56653272","44.95059126","-0.2177","0.1333","-0.9861","11.1684","-1.7201","6.5367","-159.1625","197.7250","253.9563","3.9970","9656.4004","5.0000","5297.7002"
"268.900","79.3098","15","-0.0939","0.4047","1.5193","-150.2128","-2.4178","413.2934","3.7000","0.1000","522.0757","41.56652404","44.95058474","-0.2881","0.1572","-0.9995","8.1531","-0.6014","6.4398","-163.6687","198.0063","253.2625","3.9966","9717.3252","5.0000","5298.7969"
"268.950","79.8895","15","0.0624","0.3963","1.5197","-150.1088","1.5909","413.3452","3.7000","0.1000","799.2327","41.56651544","44.95057801","-0.2601","0.1844","-1.0840","14.9238","-0.4456","7.3020","-165.4563","196.1562","253.2375","3.9962","9791.0752","5.0000","5299.9014"
"269.000","80.4935","15","0.1923","0.4014","1.5454","-150.1730","4.8547","413.3893","3.7000","0.1000","263.8854","41.56650658","44.95057140","-0.1770","0.3145","-1.1436","32.9430","-0.2262","11.3684","-163.0625","190.1313","253.9812","3.9958","9879.8750","5.0000","5301.0142"
"269.050","81.4308","15","0.2852","0.3941","1.5406","-149.9373","7.1387","413.4348","3.7000","0.1000","181.5461","41.56649782","44.95056454","-0.1057","0.2861","-1.1079","34.6555","-1.2418","14.3898","-161.6125","184.4688","254.3313","3.9954","9968.2246","5.0000","5302.1387"
"269.100","82.1974","15","0.3468","0.3759","1.5486","-149.4966","8.6080","413.4782","3.7000","0.1000","151.9767","41.56648890","44.95055743","-0.0661","0.3721","-1.1230","12.6656","-0.2170","13.7305","-163.8125","173.0125","252.4250","3.9950","10062.1504","5.0000","5303.2744"
"269.150","82.7765","15","0.4024","0.3637","1.5337","-149.2005","9.9096","413.5111","3.7000","0.1000","132.9451","41.56648007","44.95055023","-0.2004","0.6099","-1.2031","4.0104","0.5023","12.1609","-165.4563","163.9062","250.4125","3.9950","10123.6504","5.0000","5304.4194"
"269.200","83.2407","15","0.4569","0.3392","1.5229","-148.5778","11.1646","413.5497","3.7000","0.1000","118.6622","41.56647121","44.95054276","-0.3115","0.7715","-1.0664","17.4727","-2.1101","11.2816","-162.2188","162.3687","248.5375","3.9949","10176.2500","5.0000","5305.5718"
"269.250","83.6251","14","0.5328","0.3177","1.5606","-147.6449","12.9256","413.5982","3.7000","0.1000","102.9691","41.56646246","44.95053511","-0.2864","0.6238","-0.8667","24.2227","-3.2289","12.8996","-160.3687","163.2250","246.9250","3.9949","10269.1250","5.0000","5306.7305"
"269.300","84.5088","14","0.6171","0.3178","1.5864","-146.7167","14.8728","413.6467","3.7000","0.1000","90.4332","41.56645371","44.95052709","-0.2181","0.4995","-0.9707","15.2922","-1.4267","16.6000","-168.9000","164.4750","243.7000","3.9948","10395.2754","5.0000","5307.8975"
"269.350","85.0682","14","0.6926","0.2989","1.5667","-146.1152","16.5852","413.6919","3.7000","0.1000","81.6334","41.56644493","44.95051898","-0.2501","0.6272","-0.9963","-1.9365","-0.6971","15.6570","-176.7437","164.4812","241.0938","3.9948","10444.9004","5.0000","5309.0742"
"269.400","85.6440","15","0.7749","0.3281","1.5413","-145.5414","18.4398","413.7079","3.7000","0.1000","73.9200","41.56643614","44.95051074","-0.2233","0.7329","-0.9565","-12.5254","-1.4832","9.9734","-176.6687","160.1125","240.2563","3.9947","10485.0000","5.0000","5310.2588"
"269.450","86.0062","15","0.8016","0.3642","1.5321","-144.6104","18.9492","413.7320","3.7000","0.1000","72.2369","41.56642752","44.95050208","-0.2213","0.7241","-0.9910","0.6806","-0.6925","8.1695","-175.6438","156.5813","239.6062","3.9947","10541.0752","5.0000","5311.4512"
"269.500","86.4885","15","0.7682","0.3820","1.5607","-143.4212","18.0238","413.7740","3.7000","0.1000","76.3716","41.56641894","44.95049317","-0.2891","0.6479","-0.9736","25.2316","0.8130","11.0762","-181.3500","158.1938","236.0875","3.9946","10594.9248","5.0000","5312.6484"
"269.550","87.0655","15","0.7553","0.3810","1.5829","-142.3276","17.5858","413.8226","3.7000","0.1000","78.7960","41.56641043","44.95048400","-0.1987","0.5818","-1.1616","38.6937","0.8304","15.8297","-187.8062","158.6812","233.8500","3.9946","10661.9248","5.0000","5313.8535"
"269.600","87.8600","15","0.7891","0.3373","1.5739","-141.4535","18.2333","413.8656","3.7000","0.1000","76.6914","41.56640194","44.95047455","0.0119","0.7397","-1.1807","55.9859","-0.1323","25.4305","-195.2250","146.6750","238.5000","3.9945","10725.2500","5.0000","5315.0669"
"269.650","88.5340","15","0.8287","0.2348","1.5625","-140.6373","19.0255","413.9001","3.7000","0.1000","74.0617","41.56639345","44.95046494","-0.0035","1.0212","-0.9172","110.8281","-2.3974","40.2969","-202.0500","134.1938","242.1750","3.9945","10783.0254","5.0000","5316.2920"
"269.700","89.0468","14","0.8988","0.1132","1.6045","-139.6866","20.5455","413.9534","3.7000","0.1000","68.9798","41.56638508","44.95045501","-0.4216","1.0205","-0.8950","124.4125","-5.1934","48.7031","-222.8250","114.1781","230.1125","3.9944","10531.5254","5.0000","5317.5249"
"269.750","89.5208","14","1.0018","-0.0176","1.6051","-138.4957","22.8544","413.9935","3.7000","0.1100","62.3411","41.56637682","44.95044486","-0.7517","1.1411","-1.1943","26.0265","5.6963","39.5438","-245.9250","94.7406","214.2688","3.9944","10581.4746","5.0000","5318.7637"
"269.800","88.6938","14","1.1116","-0.1222","1.6645","-137.5949","25.3823","414.0493","3.7000","0.1125","55.6138","41.56636900","44.95043472","-0.5454","1.4072","-1.2539","-46.5500","11.0996","26.9562","-257.8188","93.7781","208.3125","3.9943","10655.0498","5.0000","5320.0015"
"269.850","87.7121","14","1.2313","-0.2718","1.7165","-136.3826","28.2012","414.0958","3.7000","0.1300","49.5008","41.56636138","44.95042440","-0.4192","1.4614","-0.9463","-41.8187","5.9850","22.7625","-262.9750","101.0250","207.7250","3.9943","10547.0498","5.0000","5321.2266"
"269.900","87.0571","14","1.3684","-0.3756","1.7053","-134.3556","31.5275","414.1196","3.7000","0.1625","43.9476","41.56635439","44.95041358","-0.5635","1.3398","-0.8569","-57.4922","3.0780","23.1078","-260.3500","112.2969","211.2750","3.9942","10421.2002","5.0000","5322.4404"
"269.950","86.3548","14","1.4552","-0.4043","1.6903","-132.3316","33.7945","414.1494","3.7000","0.1700","40.6687","41.56634766","44.95040267","-0.7451","1.5752","-0.7898","-103.5156","1.2949","20.7211","-255.9937","124.5750","215.6187","3.9942","10273.9248","5.0000","5323.6455"
"270.000","85.6730","15","1.5609","-0.4220","1.6734","-130.6073","36.5686","414.1741","3.7000","0.1700","37.2868","41.56634132","44.95039136","-0.6597","1.8428","-0.5693","-113.0000","-2.8588","14.8988","-255.4812","150.3500","219.3000","3.9941","10135.9746","5.0000","5324.8413"
"270.050","84.9403","16","1.6760","-0.3737","1.6620","-128.8203","39.6213","414.1987","3.7000","0.1700","34.1197","41.56633523","44.95038001","-0.6172","1.7993","-0.3468","-35.8387","-6.0824","16.9238","-256.9500","176.7875","221.7375","3.9941","9995.4004","5.0000","5326.0259"
"270.100","84.6961","16","1.7455","-0.2493","1.6529","-126.8131","41.5982","414.2354","3.7000","0.1775","32.4048","41.56632940","44.95036827","-0.5332","1.7285","-0.4182","58.4898","-2.7040","26.5430","-261.6250","185.7937","219.9438","3.9940","9938.6504","5.0000","5327.2041"
"270.150","84.3128","16","1.6744","-0.0836","1.6851","-124.7881","40.1250","414.2841","3.7000","0.1900","33.4425","41.56632384","44.95035641","-0.4553","1.5469","-0.6328","108.9906","-2.0753","30.0445","-267.2375","184.7188","216.3813","3.9940","10257.1250","5.0000","5328.3779"
"270.200","84.1850","15","1.4923","0.0232","1.7292","-122.9808","35.8274","414.3387","3.7000","0.1900","37.3972","41.56631853","44.95034437","-0.4856","1.3789","-0.8540","125.6844","-2.5229","32.4062","-278.2250","165.5250","211.6125","3.9939","10406.1250","5.0000","5329.5488"
"270.250","84.4131","15","1.3585","0.1171","1.7406","-121.4661","32.6019","414.3868","3.7000","0.1900","41.2086","41.56631339","44.95033204","-0.4705","1.6489","-1.2896","125.6937","2.6920","40.8969","-290.7250","141.3375","206.4438","3.9939","10555.0498","5.0000","5330.7188"
"270.300","84.5585","15","1.2880","0.1381","1.7124","-120.0251","30.8405","414.4160","3.7000","0.1900","43.6371","41.56630850","44.95031959","-0.0936","1.5732","-1.4707","148.8375","-2.3578","36.3563","-312.2250","111.3156","195.4062","3.9938","10419.2246","5.0000","5331.8926"
"270.350","84.7344","15","1.2539","0.1333","1.6873","-117.8390","29.9458","414.4448","3.7000","0.2100","45.0344","41.56630403","44.95030666","0.0013","0.7358","-1.0085","130.2000","-12.7352","25.5211","-333.8125","84.3906","183.6187","3.9938","10438.7002","5.0000","5333.0684"
"270.400","85.3523","14","1.2828","0.1520","1.6478","-115.9284","30.5566","414.4669","3.7000","0.2175","44.4561","41.56629997","44.95029344","-0.2759","0.3198","-0.9888","6.8096","-1.9395","20.5555","-351.8375","69.8812","172.3938","3.9937","10956.9004","5.0000","5334.2490"
"270.450","85.9533","13","1.2824","0.1311","1.5829","-115.4110","30.4591","414.4751","3.7000","0.2000","44.9124","41.56629548","44.95028031","-0.3778","1.3423","-1.4478","-112.9531","15.8223","22.7625","-369.6375","61.1047","160.4438","3.9937","11241.0996","5.0000","5335.4390"
"270.500","85.6842","13","1.3544","0.0915","1.5245","-114.7576","32.0948","414.4823","3.7000","0.1675","42.4900","41.56629127","44.95026730","-0.0848","2.2148","-1.4277","-68.7344","10.6793","22.8031","-373.5375","73.5875","166.5688","3.9936","10724.0254","5.0000","5336.6309"
"270.550","84.9863","14","1.4846","0.0752","1.5031","-112.8599","35.1248","414.4937","3.7000","0.1800","38.5084","41.56628787","44.95025421","0.0560","1.7295","-1.0547","34.7250","-4.6998","19.4461","-369.0500","99.6094","184.4438","3.9936","10631.4502","5.0000","5337.8179"
"270.600","85.6195","14","1.6009","0.0869","1.4259","-109.7434","37.8291","414.5023","3.7000","0.2150","36.0219","41.56628555","44.95024018","-0.2167","1.0820","-0.9858","18.6164","-3.9599","23.3008","-374.2750","102.2250","185.3938","3.9935","10914.7002","5.0000","5339.0024"
"270.650","85.9768","14","1.6946","0.0636","1.3632","-107.3871","39.9898","414.5089","3.7000","0.2250","34.2178","41.56628330","44.95022615","-0.4694","1.6665","-1.2627","-61.2812","4.9934","30.9289","-386.9375","88.8344","174.4563","3.9935","11180.8496","5.0000","5340.1948"
"270.700","85.5420","15","1.7535","0.0411","1.3388","-105.8579","41.3486","414.5295","3.7000","0.2125","32.9259","41.56628112","44.95021231","-0.1923","2.1582","-1.2686","-31.8953","3.8526","37.7984","-390.7500","93.7625","178.2688","3.9934","10915.0752","5.0000","5341.3862"
"270.750","85.6482","14","1.7949","0.0487","1.3037","-104.0855","42.3130","414.5481","3.7000","0.2100","32.2155","41.56627925","44.95019835","0.0797","1.8374","-1.0244","62.4297","-4.2150","38.3641","-388.9750","112.3500","192.8687","3.9934","10849.6504","5.0000","5342.5752"
"270.800","86.1803","14","1.7757","0.0690","1.3097","-101.7458","41.8342","414.5854","3.7000","0.2225","32.7866","41.56627808","44.95018403","-0.0365","1.2637","-0.8906","46.4156","-7.6492","30.0172","-403.2625","117.2125","189.8625","3.9933","10922.6504","5.0000","5343.7681"
"270.850","86.4598","15","1.7673","0.0514","1.2751","-99.3262","41.6040","414.6070","3.7000","0.2300","33.0750","41.56627728","44.95016957","-0.3203","1.6509","-0.9092","-102.2063","-0.6125","18.4434","-428.9000","112.7000","174.7000","3.9933","11087.0000","5.0000","5344.9668"
"270.900","86.4005","15","1.7360","0.0301","1.2372","-97.4529","40.8444","414.6225","3.7000","0.2300","33.6670","41.56627670","44.95015525","-0.2446","2.1562","-0.8296","-146.8062","2.1671","10.3723","-431.4125","129.4094","178.1125","3.9932","11020.5996","5.0000","5346.1670"
"270.950","85.6712","13","1.6013","-0.0303","1.2737","-96.2213","37.6700","414.6646","3.7000","0.2200","36.1959","41.56627616","44.95014105","-0.2219","2.0303","-0.7700","-32.1041","-0.4640","15.3414","-417.4750","161.7063","194.9875","3.9932","10928.3750","5.0000","5347.3633"
"271.000","85.3696","12","1.5391","-0.0664","1.2308","-94.1213","36.2502","414.6770","3.7000","0.2300","37.4812","41.56627627","44.95012706","-0.2140","1.8945","-0.7744","44.2031","-3.1143","17.0914","-412.5000","172.9625","204.1187","3.9931","10837.5254","5.0000","5348.5518"
"271.050","85.5602","12","1.5986","-0.0586","1.1582","-92.0519","37.7197","414.6768","3.7000","0.2300","36.1014","41.56627678","44.95011269","-0.3533","1.7998","-0.6997","58.4703","-2.5855","11.9094","-416.7875","166.4000","207.7688","3.9931","10749.0000","5.0000","5349.7388"
"271.100","85.8217","12","1.7027","0.0401","1.0997","-90.1259","40.2378","414.6797","3.7000","0.2225","33.9456","41.56627754","44.95009839","-0.3091","1.7588","-0.6982","101.1500","2.9914","13.8793","-423.8125","156.0188","206.4563","3.9930","10725.8252","5.0000","5350.9287"
"271.150","85.6934","13","1.7261","0.1283","1.0591","-88.1916","40.7730","414.6880","3.7000","0.2200","33.4499","41.56627874","44.95008417","-0.0910","1.3188","-0.7417","182.3750","-0.4674","19.1617","-435.3000","140.8875","200.0000","3.9931","10612.4004","5.0000","5352.1196"
"271.200","85.6878","14","1.6506","0.1623","1.0208","-86.1006","38.9027","414.7043","3.7000","0.2100","35.0558","41.56628047","44.95006997","-0.1930","0.5439","-1.0439","185.5437","-3.4377","26.1688","-452.7500","119.4156","187.2563","3.9932","10621.7002","5.0000","5353.3096"
"271.250","86.4758","14","1.5703","0.2599","0.9711","-83.8533","36.8966","414.7174","3.7000","0.2100","37.3017","41.56628265","44.95005560","-0.4027","0.4701","-1.3970","50.6156","3.9046","21.6719","-483.0000","83.2750","163.6375","3.9933","10698.3496","5.0000","5354.5049"
"271.300","87.3717","14","1.5257","0.3722","1.0115","-82.3752","35.6650","414.7653","3.7000","0.1950","38.9896","41.56628483","44.95004104","-0.1909","0.9644","-1.2979","-20.0844","6.0357","16.8586","-498.3250","68.5750","153.8062","3.9934","10805.4248","5.0000","5355.7119"
"271.350","87.7191","15","1.4695","0.4295","1.1036","-81.1589","34.1013","414.8516","3.7000","0.1800","40.9396","41.56628706","44.95002652","0.1076","1.0090","-0.9490","31.9734","-0.0353","22.4648","-499.8875","75.8594","158.0938","3.9935","10877.9746","5.0000","5356.9272"
"271.400","88.3265","15","1.3754","0.4186","1.2184","-78.9790","31.6576","414.9437","3.7000","0.1825","44.4051","41.56629023","44.95001198","-0.0667","0.8335","-0.9902","29.7687","-0.3396","30.1750","-504.3250","82.5781","158.2063","3.9936","10969.2002","5.0000","5358.1489"
"271.450","89.2263","15","1.2455","0.3560","1.2696","-77.1956","28.4403","415.0047","3.7000","0.1800","49.9319","41.56629348","44.94999753","-0.3541","1.2026","-1.1973","-69.7547","3.5321","23.8508","-517.0250","86.3469","150.2625","3.9937","11094.4746","5.0000","5359.3818"
